notice_date,year,month,year_month,line_key,line_name,location_direction,notice_tsr_count,distinct_tsr_count
2021-08-21,2021,08,2021-08,MTMBI,Midland Line,Bidirectional,1,1
2021-08-21,2021,08,2021-08,MTMDN,Midland Line,Down,3,3
2021-08-21,2021,08,2021-08,MTMUP,Midland Line,Up,2,2
2021-08-21,2021,08,2021-08,RTMBI,Mandurah Line,Bidirectional,1,1
2021-08-21,2021,08,2021-08,RTMDN,Mandurah Line,Down,1,1
2021-08-21,2021,08,2021-08,RTMUP,Mandurah Line,Up,2,2
2021-08-21,2021,08,2021-08,UNCLASSIFIED,Unclassified,Down,1,1
2021-08-21,2021,08,2021-08,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-08-28,2021,08,2021-08,ATMBI,Armadale Line,Bidirectional,1,1
2021-08-28,2021,08,2021-08,ATMUP,Armadale Line,Up,2,2
2021-08-28,2021,08,2021-08,FTM,Fremantle Line,Unknown,1,1
2021-08-28,2021,08,2021-08,FTMUP,Fremantle Line,Up,2,2
2021-08-28,2021,08,2021-08,JTM,Joondalup Line,Unknown,1,1
2021-08-28,2021,08,2021-08,JTMDN,Joondalup Line,Down,2,2
2021-08-28,2021,08,2021-08,JTMUP,Joondalup Line,Up,1,1
2021-08-28,2021,08,2021-08,MTMBI,Midland Line,Bidirectional,1,1
2021-08-28,2021,08,2021-08,MTMDN,Midland Line,Down,2,2
2021-08-28,2021,08,2021-08,MTMUP,Midland Line,Up,1,1
2021-08-28,2021,08,2021-08,RTMBI,Mandurah Line,Bidirectional,1,1
2021-08-28,2021,08,2021-08,RTMDN,Mandurah Line,Down,1,1
2021-08-28,2021,08,2021-08,UNCLASSIFIED,Unclassified,Down,1,1
2021-08-28,2021,08,2021-08,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-09-04,2021,09,2021-09,ATMBI,Armadale Line,Bidirectional,1,1
2021-09-04,2021,09,2021-09,ATMUP,Armadale Line,Up,2,2
2021-09-04,2021,09,2021-09,FTM,Fremantle Line,Unknown,1,1
2021-09-04,2021,09,2021-09,FTMUP,Fremantle Line,Up,2,2
2021-09-04,2021,09,2021-09,JTM,Joondalup Line,Unknown,1,1
2021-09-04,2021,09,2021-09,JTMDN,Joondalup Line,Down,2,2
2021-09-04,2021,09,2021-09,JTMUP,Joondalup Line,Up,1,1
2021-09-04,2021,09,2021-09,MTMBI,Midland Line,Bidirectional,1,1
2021-09-04,2021,09,2021-09,MTMDN,Midland Line,Down,2,2
2021-09-04,2021,09,2021-09,MTMUP,Midland Line,Up,1,1
2021-09-04,2021,09,2021-09,RTMBI,Mandurah Line,Bidirectional,1,1
2021-09-04,2021,09,2021-09,RTMDN,Mandurah Line,Down,1,1
2021-09-04,2021,09,2021-09,UNCLASSIFIED,Unclassified,Down,1,1
2021-09-04,2021,09,2021-09,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-09-11,2021,09,2021-09,ATMBI,Armadale Line,Bidirectional,1,1
2021-09-11,2021,09,2021-09,ATMDN,Armadale Line,Down,1,1
2021-09-11,2021,09,2021-09,FTM,Fremantle Line,Unknown,1,1
2021-09-11,2021,09,2021-09,FTMUP,Fremantle Line,Up,2,2
2021-09-11,2021,09,2021-09,JTM,Joondalup Line,Unknown,2,2
2021-09-11,2021,09,2021-09,JTMDN,Joondalup Line,Down,2,2
2021-09-11,2021,09,2021-09,JTMUP,Joondalup Line,Up,1,1
2021-09-11,2021,09,2021-09,MTMBI,Midland Line,Bidirectional,1,1
2021-09-11,2021,09,2021-09,MTMDN,Midland Line,Down,2,2
2021-09-11,2021,09,2021-09,MTMUP,Midland Line,Up,1,1
2021-09-11,2021,09,2021-09,UNCLASSIFIED,Unclassified,Down,1,1
2021-09-11,2021,09,2021-09,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-09-18,2021,09,2021-09,ATMBI,Armadale Line,Bidirectional,1,1
2021-09-18,2021,09,2021-09,ATMDN,Armadale Line,Down,1,1
2021-09-18,2021,09,2021-09,FTM,Fremantle Line,Unknown,2,2
2021-09-18,2021,09,2021-09,FTMUP,Fremantle Line,Up,2,2
2021-09-18,2021,09,2021-09,JTM,Joondalup Line,Unknown,1,1
2021-09-18,2021,09,2021-09,JTMDN,Joondalup Line,Down,2,2
2021-09-18,2021,09,2021-09,JTMUP,Joondalup Line,Up,2,2
2021-09-18,2021,09,2021-09,MTMBI,Midland Line,Bidirectional,1,1
2021-09-18,2021,09,2021-09,MTMDN,Midland Line,Down,1,1
2021-09-18,2021,09,2021-09,MTMUP,Midland Line,Up,1,1
2021-09-18,2021,09,2021-09,RTMDN,Mandurah Line,Down,1,1
2021-09-18,2021,09,2021-09,UNCLASSIFIED,Unclassified,Down,1,1
2021-09-18,2021,09,2021-09,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-09-25,2021,09,2021-09,ATMBI,Armadale Line,Bidirectional,1,1
2021-09-25,2021,09,2021-09,ATMDN,Armadale Line,Down,1,1
2021-09-25,2021,09,2021-09,FTM,Fremantle Line,Unknown,2,2
2021-09-25,2021,09,2021-09,FTMUP,Fremantle Line,Up,2,2
2021-09-25,2021,09,2021-09,JTM,Joondalup Line,Unknown,1,1
2021-09-25,2021,09,2021-09,JTMDN,Joondalup Line,Down,2,2
2021-09-25,2021,09,2021-09,JTMUP,Joondalup Line,Up,2,2
2021-09-25,2021,09,2021-09,MTMBI,Midland Line,Bidirectional,1,1
2021-09-25,2021,09,2021-09,MTMDN,Midland Line,Down,1,1
2021-09-25,2021,09,2021-09,MTMUP,Midland Line,Up,1,1
2021-09-25,2021,09,2021-09,RTMDN,Mandurah Line,Down,1,1
2021-09-25,2021,09,2021-09,UNCLASSIFIED,Unclassified,Down,1,1
2021-09-25,2021,09,2021-09,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-10-02,2021,10,2021-10,ATMBI,Armadale Line,Bidirectional,1,1
2021-10-02,2021,10,2021-10,ATMDN,Armadale Line,Down,1,1
2021-10-02,2021,10,2021-10,FTM,Fremantle Line,Unknown,2,2
2021-10-02,2021,10,2021-10,FTMUP,Fremantle Line,Up,2,2
2021-10-02,2021,10,2021-10,JTM,Joondalup Line,Unknown,1,1
2021-10-02,2021,10,2021-10,JTMDN,Joondalup Line,Down,2,2
2021-10-02,2021,10,2021-10,JTMUP,Joondalup Line,Up,2,2
2021-10-02,2021,10,2021-10,MTMBI,Midland Line,Bidirectional,1,1
2021-10-02,2021,10,2021-10,MTMDN,Midland Line,Down,1,1
2021-10-02,2021,10,2021-10,MTMUP,Midland Line,Up,1,1
2021-10-02,2021,10,2021-10,RTMDN,Mandurah Line,Down,1,1
2021-10-02,2021,10,2021-10,UNCLASSIFIED,Unclassified,Down,1,1
2021-10-02,2021,10,2021-10,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-10-09,2021,10,2021-10,ATMBI,Armadale Line,Bidirectional,1,1
2021-10-09,2021,10,2021-10,ATMDN,Armadale Line,Down,1,1
2021-10-09,2021,10,2021-10,FTM,Fremantle Line,Unknown,2,2
2021-10-09,2021,10,2021-10,FTMUP,Fremantle Line,Up,2,2
2021-10-09,2021,10,2021-10,JTM,Joondalup Line,Unknown,1,1
2021-10-09,2021,10,2021-10,JTMDN,Joondalup Line,Down,2,2
2021-10-09,2021,10,2021-10,JTMUP,Joondalup Line,Up,3,3
2021-10-09,2021,10,2021-10,MTMBI,Midland Line,Bidirectional,1,1
2021-10-09,2021,10,2021-10,MTMDN,Midland Line,Down,1,1
2021-10-09,2021,10,2021-10,MTMUP,Midland Line,Up,1,1
2021-10-09,2021,10,2021-10,RTMDN,Mandurah Line,Down,1,1
2021-10-09,2021,10,2021-10,UNCLASSIFIED,Unclassified,Down,2,2
2021-10-09,2021,10,2021-10,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-10-09,2021,10,2021-10,UNCLASSIFIED,Unclassified,Up,1,1
2021-10-23,2021,10,2021-10,ATMBI,Armadale Line,Bidirectional,1,1
2021-10-23,2021,10,2021-10,ATMDN,Armadale Line,Down,1,1
2021-10-23,2021,10,2021-10,FTM,Fremantle Line,Unknown,2,2
2021-10-23,2021,10,2021-10,FTMUP,Fremantle Line,Up,2,2
2021-10-23,2021,10,2021-10,JTM,Joondalup Line,Unknown,1,1
2021-10-23,2021,10,2021-10,JTMDN,Joondalup Line,Down,2,2
2021-10-23,2021,10,2021-10,JTMUP,Joondalup Line,Up,2,2
2021-10-23,2021,10,2021-10,MTMBI,Midland Line,Bidirectional,1,1
2021-10-23,2021,10,2021-10,MTMDN,Midland Line,Down,1,1
2021-10-23,2021,10,2021-10,MTMUP,Midland Line,Up,1,1
2021-10-23,2021,10,2021-10,RTMDN,Mandurah Line,Down,1,1
2021-10-23,2021,10,2021-10,UNCLASSIFIED,Unclassified,Down,1,1
2021-10-23,2021,10,2021-10,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-10-30,2021,10,2021-10,ATMBI,Armadale Line,Bidirectional,1,1
2021-10-30,2021,10,2021-10,ATMDN,Armadale Line,Down,1,1
2021-10-30,2021,10,2021-10,FTM,Fremantle Line,Unknown,2,2
2021-10-30,2021,10,2021-10,FTMUP,Fremantle Line,Up,2,2
2021-10-30,2021,10,2021-10,JTM,Joondalup Line,Unknown,1,1
2021-10-30,2021,10,2021-10,JTMDN,Joondalup Line,Down,2,2
2021-10-30,2021,10,2021-10,JTMUP,Joondalup Line,Up,2,2
2021-10-30,2021,10,2021-10,MTMBI,Midland Line,Bidirectional,1,1
2021-10-30,2021,10,2021-10,MTMDN,Midland Line,Down,1,1
2021-10-30,2021,10,2021-10,MTMUP,Midland Line,Up,1,1
2021-10-30,2021,10,2021-10,RTMDN,Mandurah Line,Down,1,1
2021-10-30,2021,10,2021-10,UNCLASSIFIED,Unclassified,Down,1,1
2021-10-30,2021,10,2021-10,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-11-06,2021,11,2021-11,ATM,Armadale Line,Unknown,1,1
2021-11-06,2021,11,2021-11,ATMBI,Armadale Line,Bidirectional,2,2
2021-11-06,2021,11,2021-11,ATMDN,Armadale Line,Down,1,1
2021-11-06,2021,11,2021-11,FTM,Fremantle Line,Unknown,1,1
2021-11-06,2021,11,2021-11,FTMBI,Fremantle Line,Bidirectional,1,1
2021-11-06,2021,11,2021-11,JTMDN,Joondalup Line,Down,1,1
2021-11-06,2021,11,2021-11,JTMUP,Joondalup Line,Up,4,3
2021-11-06,2021,11,2021-11,MTMBI,Midland Line,Bidirectional,1,1
2021-11-06,2021,11,2021-11,MTMDN,Midland Line,Down,1,1
2021-11-06,2021,11,2021-11,RTMDN,Mandurah Line,Down,1,1
2021-11-06,2021,11,2021-11,UNCLASSIFIED,Unclassified,Down,2,2
2021-11-06,2021,11,2021-11,UNCLASSIFIED,Unclassified,Up,3,3
2021-11-13,2021,11,2021-11,ATM,Armadale Line,Unknown,1,1
2021-11-13,2021,11,2021-11,ATMBI,Armadale Line,Bidirectional,2,2
2021-11-13,2021,11,2021-11,ATMDN,Armadale Line,Down,1,1
2021-11-13,2021,11,2021-11,FTM,Fremantle Line,Unknown,2,2
2021-11-13,2021,11,2021-11,FTMUP,Fremantle Line,Up,1,1
2021-11-13,2021,11,2021-11,JTM,Joondalup Line,Unknown,2,2
2021-11-13,2021,11,2021-11,JTMDN,Joondalup Line,Down,1,1
2021-11-13,2021,11,2021-11,JTMUP,Joondalup Line,Up,2,2
2021-11-13,2021,11,2021-11,MTM,Midland Line,Unknown,1,1
2021-11-13,2021,11,2021-11,MTMDN,Midland Line,Down,1,1
2021-11-13,2021,11,2021-11,MTMUP,Midland Line,Up,1,1
2021-11-13,2021,11,2021-11,RTMDN,Mandurah Line,Down,1,1
2021-11-13,2021,11,2021-11,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2021-11-13,2021,11,2021-11,UNCLASSIFIED,Unclassified,Down,2,2
2021-11-13,2021,11,2021-11,UNCLASSIFIED,Unclassified,Up,2,2
2021-11-20,2021,11,2021-11,ATM,Armadale Line,Unknown,1,1
2021-11-20,2021,11,2021-11,ATMBI,Armadale Line,Bidirectional,2,2
2021-11-20,2021,11,2021-11,ATMDN,Armadale Line,Down,1,1
2021-11-20,2021,11,2021-11,FTM,Fremantle Line,Unknown,2,2
2021-11-20,2021,11,2021-11,FTMUP,Fremantle Line,Up,1,1
2021-11-20,2021,11,2021-11,JTM,Joondalup Line,Unknown,2,2
2021-11-20,2021,11,2021-11,JTMDN,Joondalup Line,Down,1,1
2021-11-20,2021,11,2021-11,JTMUP,Joondalup Line,Up,2,2
2021-11-20,2021,11,2021-11,MTM,Midland Line,Unknown,1,1
2021-11-20,2021,11,2021-11,MTMDN,Midland Line,Down,1,1
2021-11-20,2021,11,2021-11,MTMUP,Midland Line,Up,1,1
2021-11-20,2021,11,2021-11,RTMDN,Mandurah Line,Down,1,1
2021-11-20,2021,11,2021-11,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2021-11-20,2021,11,2021-11,UNCLASSIFIED,Unclassified,Down,2,2
2021-11-20,2021,11,2021-11,UNCLASSIFIED,Unclassified,Up,2,2
2021-11-27,2021,11,2021-11,ATM,Armadale Line,Unknown,1,1
2021-11-27,2021,11,2021-11,ATMBI,Armadale Line,Bidirectional,2,2
2021-11-27,2021,11,2021-11,ATMDN,Armadale Line,Down,1,1
2021-11-27,2021,11,2021-11,FTM,Fremantle Line,Unknown,2,2
2021-11-27,2021,11,2021-11,FTMUP,Fremantle Line,Up,1,1
2021-11-27,2021,11,2021-11,JTM,Joondalup Line,Unknown,2,2
2021-11-27,2021,11,2021-11,JTMDN,Joondalup Line,Down,1,1
2021-11-27,2021,11,2021-11,JTMUP,Joondalup Line,Up,2,2
2021-11-27,2021,11,2021-11,MTM,Midland Line,Unknown,1,1
2021-11-27,2021,11,2021-11,MTMDN,Midland Line,Down,1,1
2021-11-27,2021,11,2021-11,MTMUP,Midland Line,Up,1,1
2021-11-27,2021,11,2021-11,RTMDN,Mandurah Line,Down,1,1
2021-11-27,2021,11,2021-11,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2021-11-27,2021,11,2021-11,UNCLASSIFIED,Unclassified,Down,2,2
2021-11-27,2021,11,2021-11,UNCLASSIFIED,Unclassified,Up,2,2
2021-12-04,2021,12,2021-12,ATMBI,Armadale Line,Bidirectional,1,1
2021-12-04,2021,12,2021-12,FTM,Fremantle Line,Unknown,2,2
2021-12-04,2021,12,2021-12,FTMUP,Fremantle Line,Up,1,1
2021-12-04,2021,12,2021-12,JTM,Joondalup Line,Unknown,2,2
2021-12-04,2021,12,2021-12,JTMDN,Joondalup Line,Down,1,1
2021-12-04,2021,12,2021-12,JTMUP,Joondalup Line,Up,2,2
2021-12-04,2021,12,2021-12,MTMDN,Midland Line,Down,1,1
2021-12-04,2021,12,2021-12,MTMUP,Midland Line,Up,1,1
2021-12-04,2021,12,2021-12,RTM,Mandurah Line,Unknown,1,1
2021-12-04,2021,12,2021-12,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2021-12-04,2021,12,2021-12,UNCLASSIFIED,Unclassified,Down,3,3
2021-12-04,2021,12,2021-12,UNCLASSIFIED,Unclassified,Up,1,1
2021-12-25,2021,12,2021-12,ATMBI,Armadale Line,Bidirectional,1,1
2021-12-25,2021,12,2021-12,FTM,Fremantle Line,Unknown,2,2
2021-12-25,2021,12,2021-12,FTMUP,Fremantle Line,Up,1,1
2021-12-25,2021,12,2021-12,JTM,Joondalup Line,Unknown,2,2
2021-12-25,2021,12,2021-12,JTMDN,Joondalup Line,Down,1,1
2021-12-25,2021,12,2021-12,JTMUP,Joondalup Line,Up,2,2
2021-12-25,2021,12,2021-12,MTMDN,Midland Line,Down,1,1
2021-12-25,2021,12,2021-12,MTMUP,Midland Line,Up,1,1
2021-12-25,2021,12,2021-12,RTM,Mandurah Line,Unknown,1,1
2021-12-25,2021,12,2021-12,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2021-12-25,2021,12,2021-12,UNCLASSIFIED,Unclassified,Down,3,3
2021-12-25,2021,12,2021-12,UNCLASSIFIED,Unclassified,Up,1,1
2022-01-29,2022,01,2022-01,ATMBI,Armadale Line,Bidirectional,1,1
2022-01-29,2022,01,2022-01,FTM,Fremantle Line,Unknown,2,2
2022-01-29,2022,01,2022-01,FTMUP,Fremantle Line,Up,1,1
2022-01-29,2022,01,2022-01,JTM,Joondalup Line,Unknown,3,3
2022-01-29,2022,01,2022-01,JTMDN,Joondalup Line,Down,1,1
2022-01-29,2022,01,2022-01,JTMUP,Joondalup Line,Up,1,1
2022-01-29,2022,01,2022-01,MTMDN,Midland Line,Down,1,1
2022-01-29,2022,01,2022-01,MTMUP,Midland Line,Up,1,1
2022-01-29,2022,01,2022-01,RTM,Mandurah Line,Unknown,1,1
2022-01-29,2022,01,2022-01,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-01-29,2022,01,2022-01,UNCLASSIFIED,Unclassified,Down,4,4
2022-01-29,2022,01,2022-01,UNCLASSIFIED,Unclassified,Unknown,1,1
2022-01-29,2022,01,2022-01,UNCLASSIFIED,Unclassified,Up,1,1
2022-02-05,2022,02,2022-02,ATMBI,Armadale Line,Bidirectional,1,1
2022-02-05,2022,02,2022-02,FTM,Fremantle Line,Unknown,2,2
2022-02-05,2022,02,2022-02,FTMUP,Fremantle Line,Up,1,1
2022-02-05,2022,02,2022-02,JTM,Joondalup Line,Unknown,3,3
2022-02-05,2022,02,2022-02,JTMDN,Joondalup Line,Down,1,1
2022-02-05,2022,02,2022-02,JTMUP,Joondalup Line,Up,1,1
2022-02-05,2022,02,2022-02,MTMDN,Midland Line,Down,1,1
2022-02-05,2022,02,2022-02,MTMUP,Midland Line,Up,1,1
2022-02-05,2022,02,2022-02,RTM,Mandurah Line,Unknown,1,1
2022-02-05,2022,02,2022-02,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-02-05,2022,02,2022-02,UNCLASSIFIED,Unclassified,Down,4,4
2022-02-05,2022,02,2022-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2022-02-05,2022,02,2022-02,UNCLASSIFIED,Unclassified,Up,1,1
2022-02-12,2022,02,2022-02,ATMBI,Armadale Line,Bidirectional,1,1
2022-02-12,2022,02,2022-02,FTM,Fremantle Line,Unknown,2,2
2022-02-12,2022,02,2022-02,FTMUP,Fremantle Line,Up,1,1
2022-02-12,2022,02,2022-02,JTM,Joondalup Line,Unknown,3,3
2022-02-12,2022,02,2022-02,JTMDN,Joondalup Line,Down,1,1
2022-02-12,2022,02,2022-02,JTMUP,Joondalup Line,Up,1,1
2022-02-12,2022,02,2022-02,MTMDN,Midland Line,Down,1,1
2022-02-12,2022,02,2022-02,MTMUP,Midland Line,Up,1,1
2022-02-12,2022,02,2022-02,RTM,Mandurah Line,Unknown,1,1
2022-02-12,2022,02,2022-02,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-02-12,2022,02,2022-02,UNCLASSIFIED,Unclassified,Down,4,4
2022-02-12,2022,02,2022-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2022-02-12,2022,02,2022-02,UNCLASSIFIED,Unclassified,Up,1,1
2022-02-19,2022,02,2022-02,ATMBI,Armadale Line,Bidirectional,1,1
2022-02-19,2022,02,2022-02,FTM,Fremantle Line,Unknown,2,2
2022-02-19,2022,02,2022-02,FTMUP,Fremantle Line,Up,1,1
2022-02-19,2022,02,2022-02,JTM,Joondalup Line,Unknown,3,3
2022-02-19,2022,02,2022-02,JTMDN,Joondalup Line,Down,1,1
2022-02-19,2022,02,2022-02,JTMUP,Joondalup Line,Up,1,1
2022-02-19,2022,02,2022-02,MTMDN,Midland Line,Down,1,1
2022-02-19,2022,02,2022-02,MTMUP,Midland Line,Up,1,1
2022-02-19,2022,02,2022-02,RTM,Mandurah Line,Unknown,1,1
2022-02-19,2022,02,2022-02,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-02-19,2022,02,2022-02,UNCLASSIFIED,Unclassified,Down,4,4
2022-02-19,2022,02,2022-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2022-02-19,2022,02,2022-02,UNCLASSIFIED,Unclassified,Up,1,1
2022-02-26,2022,02,2022-02,ATMDN,Armadale Line,Down,1,1
2022-02-26,2022,02,2022-02,ATMUP,Armadale Line,Up,1,1
2022-02-26,2022,02,2022-02,FTM,Fremantle Line,Unknown,1,1
2022-02-26,2022,02,2022-02,FTMBI,Fremantle Line,Bidirectional,1,1
2022-02-26,2022,02,2022-02,JTMBI,Joondalup Line,Bidirectional,1,1
2022-02-26,2022,02,2022-02,JTMDN,Joondalup Line,Down,1,1
2022-02-26,2022,02,2022-02,JTMUP,Joondalup Line,Up,3,2
2022-02-26,2022,02,2022-02,MTMDN,Midland Line,Down,1,1
2022-02-26,2022,02,2022-02,RTM,Mandurah Line,Unknown,1,1
2022-02-26,2022,02,2022-02,RTMBI,Mandurah Line,Bidirectional,1,1
2022-02-26,2022,02,2022-02,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-02-26,2022,02,2022-02,UNCLASSIFIED,Unclassified,Down,3,3
2022-02-26,2022,02,2022-02,UNCLASSIFIED,Unclassified,Up,4,4
2022-03-05,2022,03,2022-03,ATMDN,Armadale Line,Down,1,1
2022-03-05,2022,03,2022-03,ATMUP,Armadale Line,Up,1,1
2022-03-05,2022,03,2022-03,FTM,Fremantle Line,Unknown,1,1
2022-03-05,2022,03,2022-03,FTMBI,Fremantle Line,Bidirectional,1,1
2022-03-05,2022,03,2022-03,JTMBI,Joondalup Line,Bidirectional,1,1
2022-03-05,2022,03,2022-03,JTMDN,Joondalup Line,Down,1,1
2022-03-05,2022,03,2022-03,JTMUP,Joondalup Line,Up,3,2
2022-03-05,2022,03,2022-03,MTMDN,Midland Line,Down,1,1
2022-03-05,2022,03,2022-03,RTM,Mandurah Line,Unknown,1,1
2022-03-05,2022,03,2022-03,RTMBI,Mandurah Line,Bidirectional,1,1
2022-03-05,2022,03,2022-03,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-03-05,2022,03,2022-03,UNCLASSIFIED,Unclassified,Down,3,3
2022-03-05,2022,03,2022-03,UNCLASSIFIED,Unclassified,Up,4,4
2022-03-12,2022,03,2022-03,ATMDN,Armadale Line,Down,1,1
2022-03-12,2022,03,2022-03,ATMUP,Armadale Line,Up,1,1
2022-03-12,2022,03,2022-03,FTM,Fremantle Line,Unknown,1,1
2022-03-12,2022,03,2022-03,FTMBI,Fremantle Line,Bidirectional,1,1
2022-03-12,2022,03,2022-03,JTMBI,Joondalup Line,Bidirectional,1,1
2022-03-12,2022,03,2022-03,JTMDN,Joondalup Line,Down,1,1
2022-03-12,2022,03,2022-03,JTMUP,Joondalup Line,Up,3,2
2022-03-12,2022,03,2022-03,MTMDN,Midland Line,Down,1,1
2022-03-12,2022,03,2022-03,RTM,Mandurah Line,Unknown,1,1
2022-03-12,2022,03,2022-03,RTMBI,Mandurah Line,Bidirectional,1,1
2022-03-12,2022,03,2022-03,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-03-12,2022,03,2022-03,UNCLASSIFIED,Unclassified,Down,3,3
2022-03-12,2022,03,2022-03,UNCLASSIFIED,Unclassified,Up,4,4
2022-03-19,2022,03,2022-03,ATMDN,Armadale Line,Down,1,1
2022-03-19,2022,03,2022-03,ATMUP,Armadale Line,Up,1,1
2022-03-19,2022,03,2022-03,FTM,Fremantle Line,Unknown,1,1
2022-03-19,2022,03,2022-03,FTMBI,Fremantle Line,Bidirectional,1,1
2022-03-19,2022,03,2022-03,JTMBI,Joondalup Line,Bidirectional,1,1
2022-03-19,2022,03,2022-03,JTMDN,Joondalup Line,Down,1,1
2022-03-19,2022,03,2022-03,JTMUP,Joondalup Line,Up,3,2
2022-03-19,2022,03,2022-03,MTMDN,Midland Line,Down,1,1
2022-03-19,2022,03,2022-03,RTM,Mandurah Line,Unknown,1,1
2022-03-19,2022,03,2022-03,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-03-19,2022,03,2022-03,UNCLASSIFIED,Unclassified,Down,3,3
2022-03-19,2022,03,2022-03,UNCLASSIFIED,Unclassified,Up,4,4
2022-04-02,2022,04,2022-04,ATMDN,Armadale Line,Down,1,1
2022-04-02,2022,04,2022-04,ATMUP,Armadale Line,Up,1,1
2022-04-02,2022,04,2022-04,FTM,Fremantle Line,Unknown,1,1
2022-04-02,2022,04,2022-04,FTMBI,Fremantle Line,Bidirectional,1,1
2022-04-02,2022,04,2022-04,JTMBI,Joondalup Line,Bidirectional,1,1
2022-04-02,2022,04,2022-04,JTMDN,Joondalup Line,Down,1,1
2022-04-02,2022,04,2022-04,JTMUP,Joondalup Line,Up,3,2
2022-04-02,2022,04,2022-04,MTMDN,Midland Line,Down,1,1
2022-04-02,2022,04,2022-04,RTM,Mandurah Line,Unknown,1,1
2022-04-02,2022,04,2022-04,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-04-02,2022,04,2022-04,UNCLASSIFIED,Unclassified,Down,3,3
2022-04-02,2022,04,2022-04,UNCLASSIFIED,Unclassified,Up,4,4
2022-04-09,2022,04,2022-04,ATMUP,Armadale Line,Up,1,1
2022-04-09,2022,04,2022-04,FTM,Fremantle Line,Unknown,2,2
2022-04-09,2022,04,2022-04,JTMDN,Joondalup Line,Down,1,1
2022-04-09,2022,04,2022-04,JTMUP,Joondalup Line,Up,3,2
2022-04-09,2022,04,2022-04,MTMDN,Midland Line,Down,1,1
2022-04-09,2022,04,2022-04,RTM,Mandurah Line,Unknown,1,1
2022-04-09,2022,04,2022-04,UNCLASSIFIED,Unclassified,Bidirectional,2,2
2022-04-09,2022,04,2022-04,UNCLASSIFIED,Unclassified,Down,2,2
2022-04-09,2022,04,2022-04,UNCLASSIFIED,Unclassified,Up,4,4
2022-04-16,2022,04,2022-04,ATMUP,Armadale Line,Up,1,1
2022-04-16,2022,04,2022-04,FTM,Fremantle Line,Unknown,2,2
2022-04-16,2022,04,2022-04,JTMDN,Joondalup Line,Down,1,1
2022-04-16,2022,04,2022-04,JTMUP,Joondalup Line,Up,3,2
2022-04-16,2022,04,2022-04,MTMDN,Midland Line,Down,1,1
2022-04-16,2022,04,2022-04,RTM,Mandurah Line,Unknown,1,1
2022-04-16,2022,04,2022-04,UNCLASSIFIED,Unclassified,Bidirectional,2,2
2022-04-16,2022,04,2022-04,UNCLASSIFIED,Unclassified,Down,2,2
2022-04-16,2022,04,2022-04,UNCLASSIFIED,Unclassified,Up,3,3
2022-04-30,2022,04,2022-04,ATMUP,Armadale Line,Up,1,1
2022-04-30,2022,04,2022-04,FTM,Fremantle Line,Unknown,2,2
2022-04-30,2022,04,2022-04,JTMDN,Joondalup Line,Down,1,1
2022-04-30,2022,04,2022-04,JTMUP,Joondalup Line,Up,3,2
2022-04-30,2022,04,2022-04,MTMDN,Midland Line,Down,1,1
2022-04-30,2022,04,2022-04,RTM,Mandurah Line,Unknown,1,1
2022-04-30,2022,04,2022-04,TTMDN,Thornlie Line,Down,1,1
2022-04-30,2022,04,2022-04,UNCLASSIFIED,Unclassified,Bidirectional,1,1
2022-04-30,2022,04,2022-04,UNCLASSIFIED,Unclassified,Down,2,2
2022-04-30,2022,04,2022-04,UNCLASSIFIED,Unclassified,Up,3,3
2022-05-14,2022,05,2022-05,ATMUP,Armadale Line,Up,1,1
2022-05-14,2022,05,2022-05,FTM,Fremantle Line,Unknown,2,2
2022-05-14,2022,05,2022-05,JTMDN,Joondalup Line,Down,1,1
2022-05-14,2022,05,2022-05,JTMUP,Joondalup Line,Up,3,2
2022-05-14,2022,05,2022-05,MTMDN,Midland Line,Down,1,1
2022-05-14,2022,05,2022-05,RTM,Mandurah Line,Unknown,1,1
2022-05-14,2022,05,2022-05,TTMDN,Thornlie Line,Down,1,1
