tsr_record_id,tsr_master_id,notice_date,location,line_section,distance_km,stn_no,max_speed,date_imposed,reason,date_cancelled,source_pdf,source_url,source_page,source_row_number
769,748,2020-12-26,,,40.874km to 40.747km,,,13 Jan 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,2
770,749,2020-12-26,,,Up Direction,,,,Up Direction,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,3
771,519,2020-12-26,,,,,,27 Mar 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,4
772,751,2020-12-26,,,8.200km to 8.100km,,,05 April 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,5
773,752,2020-12-26,,,Up Main,,,,issues,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,6
774,521,2020-12-26,,,,,,21 April 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,7
775,754,2020-12-26,,,25.960km to 25.848km,,,21 April 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,8
776,752,2020-12-26,,,Up Main,,,,issues,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,9
777,526,2020-12-26,,,,,,25 Jun 2020,Points Defect,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,10
778,757,2020-12-26,,,18.800 to 18.920km,,,6 July 2020,26 Feb,26 Feb,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,11
779,758,2020-12-26,,,Down Main,,,,2021,2021,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,12
780,530,2020-12-26,,,,,,27 July 2020,TBA,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,13
781,2,2020-12-26,,,,,,,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,14
782,2,2020-12-26,,,,,,,& turnout design,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,15
783,2,2020-12-26,,,,,,,issues,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,16
784,544,2020-12-26,,,,,,01 Aug 2020,Indefinite,,Weekly Notice No. 52 Week Ending 26th December 2020__32291c5592.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2020/Previous Weekly Notice/12. December 2020/Weekly Notice No. 52 Week Ending 26th December 2020.pdf?ver=pSgMN7BpVGCcHXtpIGG5Eg%3d%3d,3,17
