source_pdf_id,notice_date,filename,url,status,tsr_table_count,tsr_row_count,rejected_row_count,artifact_row_count,extraction_strategy,last_error
326,2025-05-04,Weekly Notice No. 18 Week Commencing 4 May 2025__89f42cfdc5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/May/Weekly Notice No. 18 Week Commencing 4 May 2025.pdf?ver=Fu5WPeKgFw7ZYQiA-7Uxcw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
327,2025-05-11,Weekly Notice No. 19 Week Commencing 11 May 2025__d7fa8fbc20.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/May/Weekly Notice No. 19 Week Commencing 11 May 2025.pdf?ver=geb8yvLLH5wAqVXzA19e5A%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
328,2025-05-18,Weekly Notice No. 20 Week Commencing 18 May 2025__c7ffe56ca3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/May/Weekly Notice No. 20 Week Commencing 18 May 2025.pdf?ver=3UP6UbAgq0R4Tu8fLpxzuA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
329,2025-05-25,Weekly Notice No. 21 Week Commencing 25 May 2025__be18517b47.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/May/Weekly Notice No. 21 Week Commencing 25 May 2025.pdf?ver=b1tsGvhAZrRResGy_UDKwg%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
330,2025-06-01,Weekly Notice No. 22 Week Commencing 1 June 2025__1a0c82005b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/June/Weekly Notice No. 22 Week Commencing 1 June 2025.pdf?ver=makkR4DZK485_-fTi_cG3Q%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
331,2025-06-08,Weekly Notice No. 23 Week Commencing 8 June 2025__de06cbb2ba.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/June/Weekly Notice No. 23 Week Commencing 8 June 2025.pdf?ver=4wbeT_4O4XSXuWig23-_DQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
332,2025-06-15,Weekly Notice No. 24 Week Commencing 15 June 2025__4d614312e8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/June/Weekly Notice No. 24 Week Commencing 15 June 2025.pdf?ver=M5RwgHB9oWhSikW3aNSBow%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
333,2025-06-22,Weekly Notice No. 25 Week Commencing 22 June 2025__1c40aa336f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/June/Weekly Notice No. 25 Week Commencing 22 June 2025.pdf?ver=5JOA-LHjoBSSzZE8FIHW2Q%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
334,2025-06-29,Weekly Notice No. 26 Week Commencing 29 June 2025__c52616451a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/June/Weekly Notice No. 26 Week Commencing 29 June 2025.pdf?ver=0VsATr7HByf5U8qv6zNkjA%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
335,2025-07-06,Weekly Notice No. 27 Week Commencing 6 July 2025__1da0ee27bd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/July/Weekly Notice No. 27 Week Commencing 6 July 2025.pdf?ver=9hKtq_ClgaESO7bGHbQKpw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
336,2025-07-13,Weekly Notice No. 28 Week Commencing 13 July 2025__a96df1ea2a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/July/Weekly Notice No. 28 Week Commencing 13 July 2025.pdf?ver=xrnwCFLrPf8Zb22Jna94uw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
337,2025-07-20,Weekly Notice No. 29 Week Commencing 20 July 2025__da60965d9b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/July/Weekly Notice No. 29 Week Commencing 20 July 2025.pdf?ver=nC8mqnGJU2wbCMGgcSxf5A%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
338,2025-07-27,Weekly Notice No. 30 Week Commencing 27 July 2025__de937ecfc5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/July/Weekly Notice No. 30 Week Commencing 27 July 2025.pdf?ver=2jSLnfqvpbNj7JcA5lkHBw%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
339,2025-08-03,Weekly Notice No. 31 Week Commencing 3 August 2025__080e8b00aa.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/August/Weekly Notice No. 31 Week Commencing 3 August 2025.pdf?ver=yhPh0WInGzeigIXV5PIfbw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
340,2025-08-10,Weekly Notice No. 32 Week Commencing 10 August 2025__8d80a8f4c2.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/August/Weekly Notice No. 32 Week Commencing 10 August 2025.pdf?ver=-GwA0q7uS3LPMtZ0l9x7Zw%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
341,2025-08-17,Weekly Notice No. 33 Week Commencing 17 August 2025__6ba3b35e3c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/August/Weekly Notice No. 33 Week Commencing 17 August 2025.pdf?ver=XKhBWb2Yp8RV_-wPVFbkpg%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
342,2025-08-24,Weekly Notice No. 34 Week Commencing 24 August 2025__67582f475d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/August/Weekly Notice No. 34 Week Commencing 24 August 2025.pdf?ver=vLqgNTIXjVHyU-L7qSKJEA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
343,2025-08-31,Weekly Notice No. 35 Week Commencing 31 August 2025__76a1993c68.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/August/Weekly Notice No. 35 Week Commencing 31 August 2025.pdf?ver=SOKvOAlDIUCPovkWJAOu5w%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
344,2025-09-07,Weekly Notice No. 36 Week Commencing 7 September 2025__8ab544cc3e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/September/Weekly Notice No. 36 Week Commencing 7 September 2025.pdf?ver=B1qnEhaZzPLI1lXf9QLUGQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
345,2025-09-14,Weekly Notice No. 37 Week Commencing 14 September 2025__9353c73247.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/September/Weekly Notice No. 37 Week Commencing 14 September 2025.pdf?ver=sezuJDy8_Oc9fgtl5b8Q3A%3d%3d,processed,2,26,0,0,table_lines:1;text_line:1,
346,2025-09-21,Weekly Notice No. 38 Week Commencing 21 September 2025__3f43a34ece.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/September/Weekly Notice No. 38 Week Commencing 21 September 2025.pdf?ver=vG_51rmcHL2tfYDNDIpEtQ%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
347,2025-09-28,Weekly Notice No. 39 Week Commencing 28 September 2025__e082745a82.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/September/Weekly Notice No. 39 Week Commencing 28 September 2025.pdf?ver=_sfxNSxHRRO_Ax2LMm1GNw%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
348,2025-10-05,Weekly Notice No. 40 Week Commencing 5 October 2025__f1961ae6c3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/October/Weekly Notice No. 40 Week Commencing 5 October 2025.pdf?ver=57dxlTONGBvx5-fjbyb_TA%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
349,2025-10-12,Weekly Notice No. 41 Week Commencing 12 October 2025__afd80911b6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/October/Weekly Notice No. 41 Week Commencing 12 October 2025.pdf?ver=SMZRmj08ecoMyQ3H3S-3jA%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
350,2025-10-19,Weekly Notice No. 42 Week Commencing 19 October 2025__c29b7766cb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/October/Weekly Notice No. 42 Week Commencing 19 October 2025.pdf?ver=4wNVoSSvXyMkTF4NfmDIXQ%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
351,2025-10-26,Weekly Notice No. 43 Week Commencing 26 October 2025__e26bd728a2.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/October/Weekly Notice No. 43 Week Commencing 26 October 2025.pdf?ver=92nAaiRgxQhX9Y5s0G-_Og%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
352,2025-11-02,Weekly Notice No. 44 Week Commencing 2 November 2025__8bc2a1b92f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/November/Weekly Notice No. 44 Week Commencing 2 November 2025.pdf?ver=RK6y3AYZWc29w157g6kjNg%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
353,2025-11-09,Weekly Notice No. 45 Week Commencing 9 November 2025__2ec6c9794f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/November/Weekly Notice No. 45 Week Commencing 9 November 2025.pdf?ver=XU_0C1txngH2Bmqb1lt5AA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
354,2025-11-16,Weekly Notice No. 46 Week Commencing 16 November 2025__5afa0fa29d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/November/Weekly Notice No. 46 Week Commencing 16 November 2025.pdf?ver=mZpbChzAcUjKH2lnXUFt3g%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
355,2025-11-23,Weekly Notice No. 47 Week Commencing 23 November 2025__2a3eb75676.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/November/Weekly Notice No. 47 Week Commencing 23 November 2025.pdf?ver=eg5UBKa3501ktz_qVfNZuA%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
356,2025-11-30,Weekly Notice No. 48 Week Commencing 30 November 2025__6336e39663.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/November/Weekly Notice No. 48 Week Commencing 30 November 2025.pdf?ver=CbJbRgJRHS3o-WeYDz-gEw%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
357,2025-12-07,Weekly Notice No. 49 Week Commencing 7th December 2025__138ded49e6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/December/Weekly Notice No. 49 Week Commencing 7th December 2025.pdf?ver=Luu2-qb4eZ_rxaJ91JPANA%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
358,2025-12-14,Weekly Notice No. 50 Week Commencing 14th December 2025__d6e38f938f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/December/Weekly Notice No. 50 Week Commencing 14th December 2025.pdf?ver=YH4cYxUW46iQvNsEI197HA%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
359,2025-12-21,Weekly Notice No. 51 Week Commencing 21st December 2025__b62ebe79ec.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/December/Weekly Notice No. 51 Week Commencing 21st December 2025.pdf?ver=awFcAZ6fjItN9xZlaYA-wg%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
360,2025-12-28,Weekly Notice No. 52 Week Commencing 28th December 2025__a65b8137fd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/December/Weekly Notice No. 52 Week Commencing 28th December 2025.pdf?ver=TaI6tiEkEiu1ztbTaA2ATQ%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
361,2026-01-04,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,processed,2,27,0,0,table_lines:1;text_line:1,
362,2026-01-11,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
363,2026-01-18,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
364,2026-01-25,Weekly Notice No. 4 Week Commencing 25th January 2026__e42a7be207.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 4 Week Commencing 25th January 2026.pdf?ver=7YDl2DJxrH6-5mI6V2sJ6w%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
365,2026-02-01,Weekly Notice No. 5 Week Commencing 1st February 2026__f131b40e96.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/February/Weekly Notice No. 5 Week Commencing 1st February 2026.pdf?ver=fmOVfaetOyQWu1MqNRdCgw%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
366,2026-02-08,Weekly Notice No. 6 Week Commencing 8th February 2026__c51f6c9e41.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/February/Weekly Notice No. 6 Week Commencing 8th February 2026.pdf?ver=H_1NW3XvZajP0FqcpWTs_A%3d%3d,processed,2,25,0,0,table_lines:1;text_line:1,
367,2026-02-15,Weekly Notice No. 7 Week Commencing 15th February 2026__a7455b9878.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/February/Weekly Notice No. 7 Week Commencing 15th February 2026.pdf?ver=G9Yj7qV_HKnn3ilzBy9MEQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
368,2026-02-22,Weekly Notice No. 8 Week Commencing 22nd February 2026__eefcedf8f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/February/Weekly Notice No. 8 Week Commencing 22nd February 2026.pdf?ver=6WbdcOIXYZ1IplFgfaph1A%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
369,2026-03-01,Weekly Notice No. 9 Week Commencing 1st March 2026__41b1acf6da.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/March/Weekly Notice No. 9 Week Commencing 1st March 2026.pdf?ver=MhiLzNHpdGH-zWjM4l5mgg%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
370,2026-03-08,Weekly Notice No. 10 Week Commencing 8th March 2026__15cc0c65aa.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/March/Weekly Notice No. 10 Week Commencing 8th March 2026.pdf?ver=9d-iYdz0DXkf4dYrpRkwBg%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
371,2026-03-15,Weekly Notice No. 11 Week Commencing 15th March 2026__67126d92fd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/March/Weekly Notice No. 11 Week Commencing 15th March 2026.pdf?ver=YvVUMSylCUxhXgBEnf5v8Q%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
372,2026-03-22,Weekly Notice No. 12 Week Commencing 22nd March 2026__5cbaf793eb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/March/Weekly Notice No. 12 Week Commencing 22nd March 2026.pdf?ver=bZ-iX4WYe7LQtUeBNNmT0w%3d%3d,processed,2,22,0,0,text_line:2,
373,2026-03-29,Weekly Notice No. 13 Week Commencing 29th March 2026__790906364b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/March/Weekly Notice No. 13 Week Commencing 29th March 2026.pdf?ver=c1WjFCxokIlJrdfdkNBxzQ%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
374,2026-04-05,Weekly Notice No. 14 Week Commencing 5th April 2026__9b6bc78f9e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/April/Weekly Notice No. 14 Week Commencing 5th April 2026.pdf?ver=3_-YbjaxwCZVPplbi9ABjQ%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
375,2026-04-12,Weekly Notice No. 15 Week Commencing 12th April 2026__00e84043ac.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/February/Weekly Notice No. 15 Week Commencing 12th April 2026.pdf?ver=vXsTI1taFQ6HXNogOH4zgg%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
376,2026-04-19,Weekly Notice No. 16 Week Commencing 19th April 2026__2afcd83732.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/April/Weekly Notice No. 16 Week Commencing 19th April 2026.pdf?ver=e0Rq_Gf-4o-qmQafYGXGRQ%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
377,2026-04-26,Weekly Notice No. 17 Week Commencing 26th April 2026__2df1dae3af.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/April/Weekly Notice No. 17 Week Commencing 26th April 2026.pdf?ver=QguIZutp02amn2bbfKjTDg%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
378,2026-05-03,Weekly Notice No. 18 Week Commencing 3rd May 2026__da56a6ef85.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/May/Weekly Notice No. 18 Week Commencing 3rd May 2026.pdf?ver=t657ec_NA6OarFZa8am60w%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
379,2026-05-10,Weekly Notice No. 19 Week Commencing 10th May 2026__451cf20904.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/May/Weekly Notice No. 19 Week Commencing 10th May 2026.pdf?ver=QHlelYdDXpevmMfbVi5stw%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
380,2026-05-17,Weekly Notice No. 20 Week Commencing 17th May 2026__1802f43b55.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/May/Weekly Notice No. 20 Week Commencing 17th May 2026.pdf?ver=bBN5-4d3tD8QgeQRY47IfQ%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
381,2026-05-24,Weekly Notice No. 21 Week Commencing 24th May 2026__f38aee2f67.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/May/Weekly Notice No. 21 Week Commencing 24th May 2026.pdf?ver=f6Ipyzso732WKO4oFmLloA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
382,2026-05-31,Weekly Notice No. 22 Week Commencing 31st May 2026__db79713fef.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/May/Weekly Notice No. 22 Week Commencing 31st May 2026.pdf?ver=E1XdqlvKNl_lvfIGHN9DuA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
383,2026-06-07,Weekly Notice No. 23 Week Commencing 7th June 2026__4635d0df8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/June/Weekly Notice No. 23 Week Commencing 7th June 2026.pdf?ver=Ey0yxptgw2hs8zg49BRCSg%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
384,2026-06-14,Weekly Notice No. 24 Week Commencing 14th June 2026__0505efb1c6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/June/Weekly Notice No. 24 Week Commencing 14th June 2026.pdf?ver=YhxTTj2eRf00SOH0RUYQaw%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
385,2026-06-21,Weekly Notice No. 25 Week Commencing 21st June 2026__88872b6ce4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/June/Weekly Notice No. 25 Week Commencing 21st June 2026.pdf?ver=EQ4VufpSMkRi956wvqA55g%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
386,2026-06-28,Weekly Notice No. 26 Week Commencing 28th June 2026__5ee0bc2fa5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Weekly Notice No. 26 Week Commencing 28th June 2026.pdf?ver=nAbGgOiVhi1AEydHh7_KyQ%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
